,id,scaled_rp,key,scale,scaled_levenshtein,scaled_js,bpm,scaled_bh,scaled_rh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
7363,music/Metal&Rock/PowerMetal/BlindGuardian-SomewhereFarBeyond/BlindGuardian-TheatreofPain(ClassicVersion)mp3,0.23105984344998465, C#, major,0.25673652694610777,0.04300941116617088, 119.951896667,0.7184521691905464,0.25392213676738346,0.20124015282250707,0.9579289231227153,1.4521740633092704e-12,0.3327936454333585
7364,music/R&B&Soul/MTC_beatz-Piano_Interludemp3,0.2804093937711178, C, minor,0.23652694610778444,0.02369091266781768, 106.982833862,0.8078846970885454,0.2585042815616019,0.10933641088355563,0.9460864643138884,3.4008809132790002e-12,0.332804888299714
7365,music/Metal&Rock/FolkMetal/Korpiklaani-Noita/05-Korpiklaani-Luontonimp3,0.2577489407881106, G, minor,0.26497005988023953,0.017517983513117747, 99.9739456177,0.7332524820864912,0.21917434174932424,0.18711549220540974,0.9828031773250814,1.0382353709471337e-12,0.33282280969360156
7366,music/Comedy&SpokenWord/Anarchy_Steering_Committee-Making_an_Alanis_of_Myselfmp3,0.30752506409955244, A, major,0.2682135728542914,0.03994886637833764, 100.036659241,0.664799368161812,0.24523980705357276,0.15315872632694677,0.9837037690786534,1.9538121583054755e-12,0.33282364674439
7367,music/R&B&Soul/Lizz_Fields-Silent_Symphonymp3,0.21341527190610388, A#, minor,0.23827345309381237,0.06019628908368058, 153.789367676,0.7101886067222962,0.22952233280088136,0.25154362217835113,0.9594507574310595,4.895411343330522e-12,0.3328237916526351
7368,music/Metal&Rock/SymphonicMetal/Delain-ADecadeOfDelain/04TheGloryandtheScummp3,0.16570810654273702, G, minor,0.2437624750499002,0.04738589170181177, 92.6947097778,0.7192814298200201,0.19524221036513298,0.3121693659769198,0.979117515902217,2.7665479238253597e-12,0.3328333744201881
7369,music/Childrens's/Dwayne_Arvinger-Hangin_Out_With_My_Babymp3,0.28803423674743195, F#, major,0.27619760479041916,0.08590216934376155, 122.218704224,0.6191231463641502,0.26316540842587494,0.18292370323542656,0.9474663035289014,7.936699897198152e-12,0.3328515715554878
7370,music/Metal&Rock/SymphonicMetal/EvaneScence-Fallen/02-Evanescence-EvanescenceBringMeToLife(AlbumVersion)mp3,0.2525626920194613, E, minor,0.25149700598802394,0.04950583163343329, 94.8083953857,0.710783789226036,0.34390460387614663,0.0887918212551321,0.9658873001267886,1.8243183985915828e-12,0.33286663051585574
7371,music/Songs/RockPop/RockPopIndie/Merrigan-TheGoldenHillmp3,0.2650211880887666, D, minor,0.2345309381237525,0.09957002315557084, 118.468315125,0.6160184260945285,0.3092579623235216,0.24050556168750462,0.898107832899725,7.61053014002602e-12,0.3328764915476225
7372,music/Country/Nashville_Electric_Cooperative-Dixie_Dont_Let_Me_Downmp3,0.4269863929493188, A, major,0.22904191616766467,0.04787773306478295, 140.106948853,0.37762756205148745,0.4760669095478152,0.13631239912616583,0.9691271700664662,1.500769848895013e-12,0.3328800103719003
7373,music/Country/Split_Lip_Rayfield-Should_Have_Seen_it_Comingmp3,0.25615684962156426, A, major,0.25573852295409183,0.05530531047209201, 88.611946106,0.6907192557870364,0.21796281321045077,0.2179790545954937,0.9691913823695476,2.312285333616578e-12,0.3328816486265736
7374,music/Reggae/Klezska-Odessa_Bulgarmp3,0.21103211254718413, D, minor,0.22280439121756487,0.04867902129394884, 156.214874268,0.6985520734754825,0.1965118471412609,0.33910328367022136,0.9465131999321652,3.1512564592891874e-12,0.33289949116012235
7375,music/Modern&Soundtrack/HipHop/Mixtapemonkey/GoodStuff/KidCudi-KidNamedCudi/PlainPatandEmilePresent-KiDCuDi-aKiDnamedCuDi/06ThePrayermp3,0.43716595641769573, C#, major,0.2602295409181637,0.051653221869999266, 139.966323853,0.2933265870318775,0.48129851262093987,0.16914294663829968,0.9703956388735425,2.414615708507324e-12,0.3329015505466165
